state_region,wind_energy_mw,solar_energy_mw,other_res_mw,total_mw,cumulative_wind_mw,cumulative_solar_mw,cumulative_other_res_mw,cumulative_total_mw
  / West Bengal,0.0,0.35,0.0,0.35,0.0,1.04,0.0,1.04
 / Eastern Region,0.0,4.92,0.0,4.92,0.0,30.11,0.0,30.11
 / Assam,0.0,0.98,0.0,0.98,0.0,6.470000000000001,0.0,6.470000000000001
 / Mizoram ,0.0,0.09,0.0,0.09,0.0,0.88,0.0,0.88
-   / North-Eastern Region,0.0,1.08,0.0,1.08,0.0,7.44,0.0,7.44
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,1715.4600000000005,3195.187856305391,189.9,5134.469999999999
 / Delhi,0.0,0.0,1.82,1.82,0.0,0.0,16.610000000000003,16.610000000000003
 / Haryana,0.0,0.74,2.51,3.25,0.0,8.459999999999999,28.92,37.38
  / Himachal Pradesh,0.0,0.13,1.87,2.0,0.0,1.2200000000000002,22.130000000000003,23.35
 / Punjab,0.0,4.44,1.67,6.11,0.0,45.13999999999999,21.71,66.85
 / Rajasthan,19.880000000000003,96.29000000000002,0.48,116.65000000000002,185.79,1314.6599999999996,6.1,1506.5499999999995
  / Uttar Pradesh,0.0,8.309999999999999,0.0,8.309999999999999,0.0,148.0,0.0,148.0
 / Uttarakhand,0.0,0.44,0.75,1.19,0.0,6.170000000000001,6.380000000000001,12.55
  / Northern Region ,19.880000000000003,110.35000000000002,9.1,139.33,185.79,1523.6499999999996,101.85,1811.2899999999995
 / Chhattisgarh,0.0,2.35,1.1,3.45,0.0,27.57,10.4,37.97
 / Gujarat,52.830000000000005,32.03,0.3,85.16000000000001,516.79,465.06000000000006,3.2000000000000006,985.05
  / Madhya Pradesh,6.7,9.95,2.0,18.65,106.9,164.62,28.0,299.52
 / Maharashtra,6.3,15.05,0.0,21.35,104.6,201.27000000000004,0.0,305.87000000000006
  / Western Region,65.83000000000001,59.38,3.4000000000000004,128.61,728.29,858.52,41.6,1628.41
  / Andhra Pradesh,20.21,25.43999999999999,0.0,45.64999999999999,187.13,299.63000000000005,0.0,486.7600000000001
 / Telangana,0.9,22.23,0.0,23.129999999999995,6.6000000000000005,260.35,0.0,266.95000000000005
 / Karnataka,19.53,52.71,13.31,85.55,212.92,635.2799999999999,169.96,1018.16
 / Kerala,0.37,1.58,0.0,1.95,3.76,19.630000000000003,0.0,23.39
  / Tamil Nadu,38.1,33.46,0.0,71.56,338.64,431.82,0.0,770.46
 / Puducherry,0.0,0.06,0.0,0.06,0.0,0.8500000000000003,0.0,0.8500000000000003
  / Southern Region,79.11,135.48,13.31,227.9,749.05,1647.5599999999995,169.96,2566.57
 / Bihar,0.0,0.26,0.0,0.26,0.0,7.479999999999999,0.0,7.479999999999999
/ Odisha,0.0,2.61,0.0,2.61,0.0,28.21,0.0,28.21
  / West Bengal,0.0,2.64,0.0,2.64,0.0,13.2,0.0,13.2
 / Eastern Region,0.0,5.51,0.0,5.51,0.0,48.89,0.0,48.89
 / Assam,0.0,0.97,0.0,0.97,0.0,10.29,0.0,10.29
 / Mizoram ,0.0,0.15,0.0,0.15,0.0,1.31,0.0,1.31
 / Tripura ,0.0,0.0,0.0,0.0,0.0,0.1399999999999999,0.0,0.1399999999999999
-   / North-Eastern Region,0.0,1.12,0.0,1.12,0.0,11.740000000000002,0.0,11.740000000000002
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,1663.13,3195.187856305391,313.41,5748.910909279285
 / Delhi,0.0,0.0,1.74,1.74,0.0,0.0,32.53,32.53
 / Haryana,0.0,0.68,1.32,2.0,0.0,16.92,26.84,43.76
  / Himachal Pradesh,0.0,0.12,7.09,7.21,0.0,2.54,163.23,165.77
 / Punjab,0.0,3.07,2.09,5.16,0.0,77.79,41.8,119.59
 / Rajasthan,7.76,125.19,0.84,133.79,260.17,2800.9,10.2,3071.27
  / Uttar Pradesh,0.0,13.86,0.0,13.86,0.0,267.08,0.0,267.08
 / Uttarakhand,0.0,0.5,0.0,0.5,0.0,10.62,0.0,10.62
 /Northern Region,7.76,143.42,13.08,164.26,260.17,3175.85,274.6,3710.62
 / Chhattisgarh,0.0,1.57,1.1,2.67,0.0,56.89,20.4,77.29
 / Gujarat,13.54,44.64,0.1,58.28,635.8,931.33,1.4,1568.53
  / Madhya Pradesh,2.8,17.07,1.5,21.37,113.5,367.33,29.4,510.23
 / Maharashtra,8.6,14.2,0.0,22.8,172.8,364.01,0.0,536.81
 /Western Region,24.94,77.48,2.7,105.12,922.1,1719.56,51.2,2692.86
  / Andhra Pradesh,4.19,20.36,0.0,24.55,153.21,342.9,0.0,496.11
 / Telangana,0.42,16.69,0.0,17.11,9.24,337.16,0.0,346.4
 / Karnataka,9.19,34.57,8.93,52.69,228.43,712.55,221.01,1161.99
 / Kerala,0.05,1.32,0.0,1.37,3.36,23.56,0.0,26.92
 / Tamil Nadu,8.69,35.61,0.0,44.3,554.13,695.63,0.0,1249.76
 / Pondicherry,0.0,0.03,0.0,0.03,0.0,0.9,0.0,0.9
 /Southern Region,22.54,108.58,8.93,140.05,948.37,2112.7,221.01,3282.08
 / Bihar,0.0,0.86,0.0,0.86,0.0,17.21,0.0,17.21
 / Odisha,0.0,2.07,1.28,3.35,0.0,48.94,24.57,73.51
  / West Bengal,0.0,0.0,0.65,0.65,0.0,0.0,11.45,11.45
 /Eastern Region,0.0,2.93,1.93,4.86,0.0,66.15,36.02,102.17
 / Assam,0.0,0.91,0.0,0.91,0.0,12.19,0.0,12.19
 / Mizoram,0.0,0.12,0.0,0.12,0.0,1.55,0.0,1.55
 / Tripura,0.0,0.02,0.0,0.02,0.0,0.21,0.0,0.21
- /North-Eastern Region,0.0,1.05,0.0,1.05,0.0,13.95,0.0,13.95
  / All India,55.24,178.86251072912162,20.664966039833857,322.44788727246555,2130.64,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.19,1.19,0.0,0.0,16.66,16.66
 / Haryana,0.0,0.92,0.83,1.75,0.0,14.78,14.94,29.72
  / Himachal Pradesh,0.0,0.06,0.0,0.06,0.0,0.11,179.32,179.43
 / Punjab,0.0,4.0,2.74,6.74,0.0,68.81,43.84,112.65
 / Rajasthan,40.53,107.71,0.61,148.85000000000002,274.76,1734.56,7.13,2016.45
  / Uttar Pradesh,0.0,8.06,1.2,9.26,0.0,142.20000000000002,1.2,143.4
 / Uttarakhand,0.0,0.37,0.0,0.37,0.0,9.35,0.0,9.35
  / Northern Region ,40.53,121.12,6.57,168.22000000000003,274.76,1969.81,263.09,2507.66
 / Chhattisgarh,0.0,0.9,0.0,0.9,0.0,15.2,0.0,15.2
 / Gujarat,59.46,28.17,0.0,87.63,673.39,392.48,0.8,1066.6699999999998
  / Madhya Pradesh,13.8,10.34,1.2,25.34,126.2,165.23000000000002,16.8,308.23
 / Maharashtra,29.8,9.6,0.0,39.4,368.9,143.2,0.0,512.0999999999999
  / Western Region,103.06,49.01,1.2,153.27,1168.49,716.1100000000001,17.6,1902.2
  / Andhra Pradesh,35.02,24.12,0.0,59.14,400.92,343.22,0.0,744.1400000000001
 / Telangana,1.43,18.68,0.0,20.11,17.89,256.61,0.0,274.5
 / Karnataka,35.12,42.51,20.664966039833857,117.05,443.91,604.7309,366.27716627181826,1624.2408999999998
 / Kerala,0.44,1.24,0.0,1.68,8.6,17.3,0.0,25.9
  / Tamil Nadu,51.67,24.1,0.0,75.77000000000001,1256.86,380.7,0.0,1637.56
 / Puducherry,0.0,0.07,0.0,0.07,0.0,1.07,0.0,1.07
  / Southern Region,123.68,110.72,20.664966039833857,273.82,2128.18,1603.6309,366.27716627181826,4307.4109
 / Bihar,0.0,0.0,0.42,0.42,0.0,0.0,7.32,7.32
/ Odisha,0.0,0.0,1.64,1.64,0.0,0.0,27.71,27.71
  / West Bengal,0.0,0.0,2.64,2.64,0.0,0.0,42.21,42.21
 / Eastern Region,0.0,0.0,4.7,4.7,0.0,0.0,77.24000000000001,77.24000000000001
 / Assam,0.0,0.65,0.0,0.65,0.0,11.04,0.0,11.04
-   / North-Eastern Region,0.0,0.67,0.0,0.67,0.0,11.37,0.0,11.37
 / Delhi,0.0,0.0,0.93,0.93,0.0,0.0,11.33,11.33
 / Haryana,0.0,0.96,1.28,2.24,0.0,7.66,13.14,20.8
  / Himachal Pradesh,0.0,0.0,3.18,3.18,0.0,0.43,44.37,44.8
 / Punjab,0.0,3.38,0.98,4.359999999999999,0.0,33.38,16.74,50.120000000000005
 / Rajasthan,4.42,73.6,0.5,78.52,134.97,858.68,14.45,1008.1
  / Uttar Pradesh,0.0,10.96,0.0,10.96,0.0,114.3,36.0,150.3
 / Uttarakhand,0.0,0.62,0.81,1.4300000000000002,0.0,5.92,8.7,14.62
  / Northern Region ,4.42,89.52,7.6800000000000015,101.62,134.97,1020.37,144.73,1300.07
 / Chhattisgarh,0.0,1.4,0.0,1.4,0.0,12.2,0.0,12.2
 / Gujarat,20.97,23.7032,0.0,44.6732,398.12,295.7232,0.0,693.8432
  / Madhya Pradesh,7.3,14.99,1.4,23.69,87.3,177.03,17.0,281.33
 / Maharashtra,4.7,8.8,0.0,13.5,136.8,112.4,0.0,249.2
  / Western Region,32.97,48.89319999999999,1.4,83.26319999999998,622.22,597.3532,17.0,1236.5732
  / Andhra Pradesh,10.45,24.42,0.0,34.870000000000005,145.76,311.66,0.0,457.42
 / Telangana,0.74,22.9,0.0,23.64,8.66,270.88,0.0,279.54
 / Karnataka,11.66,43.64,16.37,71.67,144.5,541.8,191.21,877.51
 / Kerala,0.21,0.76,0.0,0.97,2.01,9.72,0.0,11.73
  / Tamil Nadu,18.86,12.3,0.0,31.16,151.31,246.9,0.0,398.21
 / Puducherry,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
  / Southern Region,41.92,104.02,16.37,162.31,452.24,1381.16,191.21,2024.61
 / Bihar,0.0,0.0,0.42,0.42,0.0,0.0,6.53,6.53
/ Odisha,0.0,0.0,1.51,1.51,0.0,0.0,22.47,22.47
  / West Bengal,0.0,0.0,2.64,2.64,0.0,0.0,34.120000000000005,34.120000000000005
 / Eastern Region,0.0,0.0,4.57,4.57,0.0,0.0,63.120000000000005,63.120000000000005
 / Assam,0.0,0.43,0.0,0.43,0.0,3.78,0.0,3.78
 / Tripura ,0.0,0.03,0.0,0.03,0.0,0.27,0.0,0.27
-   / North-Eastern Region,0.0,0.4599999999999999,0.0,0.4599999999999999,0.0,4.050000000000001,0.0,4.050000000000001
   / All India,79.31,178.86251072912162,20.664966039833857,322.44788727246555,1209.43,3002.9332000000004,366.27716627181826,4628.4232
 / Delhi,0.0,0.0,0.32,0.32,0.0,0.0,16.93,16.93
 / Haryana,0.0,0.42,1.24,1.66,0.0,9.06,21.97,31.03
  / Himachal Pradesh,0.0,0.0,3.16,3.16,0.0,0.29,78.94,79.23
 / Punjab,0.0,1.72,0.98,2.7,0.0,39.57,22.54,62.11
 / Rajasthan,2.56,22.88,0.65,26.09,212.26,982.96,9.18,1204.4
  / Uttar Pradesh,0.0,7.550000000000001,0.0,7.550000000000001,0.0,170.54,0.0,170.54
 / Uttarakhand,0.0,0.41,0.91,1.32,0.0,10.7,20.88,31.58
  / Northern Region ,2.56,32.98,7.260000000000002,42.8,212.26,1213.12,170.44,1595.82
 / Chhattisgarh,0.0,1.2,0.0,1.2,0.0,19.6,0.0,19.6
 / Gujarat,10.98,18.64,0.0,29.62,1107.734,445.44000000000005,0.5,1553.674
  / Madhya Pradesh,1.4,11.9,1.3,14.6,199.7,218.87,25.0,443.57
 / Maharashtra,1.8,6.9,0.0,8.700000000000001,192.5,136.7,0.0,329.2
  / Western Region,14.18,38.64,1.3,54.120000000000005,1499.934,820.6100000000001,25.5,2346.044
  / Andhra Pradesh,4.07,22.74,0.0,26.81,187.66,429.06000000000006,0.0,616.72
 / Telangana,0.09,19.78,0.0,19.87,13.98,401.13,15.03,430.14
 / Karnataka,4.04,41.68,15.44,61.16,302.56,775.9200000000001,342.23,1420.71
 / Kerala,0.12,0.66,0.0,0.78,4.95,16.04,0.0,20.99
  / Tamil Nadu,6.05,20.6,0.0,26.65,308.15,379.9,0.0,688.05
  / Southern Region,14.369999999999996,105.46,15.44,135.27,817.3,2002.15,357.26,3176.71
 / Bihar,0.0,0.0,0.35,0.35,0.0,0.0,10.53,10.53
/ Odisha,0.0,0.0,1.4,1.4,0.0,0.0,33.89,33.89
  / West Bengal,0.0,0.0,2.64,2.64,0.0,0.0,60.48,60.48
 / Eastern Region,0.0,0.0,4.390000000000001,4.390000000000001,0.0,0.0,104.9,104.9
 / Assam,0.0,0.26,0.0,0.26,0.0,5.0200000000000005,0.0,5.0200000000000005
 / Tripura ,0.0,0.01,0.0,0.01,0.0,0.37,0.0,0.37
-   / North-Eastern Region,0.0,0.27,0.0,0.27,0.0,5.390000000000001,0.0,5.390000000000001
   / All India,31.11,177.35000000000002,20.664966039833857,236.85000000000005,2529.494,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,0.51,0.51,0.0,0.0,13.04,13.04
 / Haryana,0.0,0.56,0.71,1.27,0.0,18.66,20.9,39.56
  / Himachal Pradesh,0.0,0.0,8.1,8.1,0.0,0.3399999999999999,204.43,204.77
 / Punjab,0.0,2.0,5.13,7.13,0.0,72.01,77.81,149.82
 / Rajasthan,30.87,74.87,0.36,106.1,476.35,1624.29,16.47,2117.11
  / Uttar Pradesh,0.0,9.18,0.0,9.18,0.0,225.25,16.8,242.05
 / Uttarakhand,0.0,0.45,0.65,1.1,0.0,13.88,16.07,29.950000000000003
  / Northern Region ,30.87,87.06000000000002,15.46,133.39,476.35,1954.43,365.52,2796.3
 / Chhattisgarh,0.0,1.0,0.0,1.0,0.0,18.9,0.0,18.9
 / Gujarat,38.61,25.27,0.0,63.88,1045.52,586.81,0.3,1632.63
  / Madhya Pradesh,18.4,8.969999999999999,1.0,28.37,302.0,291.22,17.6,610.82
 / Maharashtra,21.4,6.9,0.0,28.3,301.1,187.0,0.0,488.1
  / Western Region,78.41,42.13999999999999,1.0,121.55,1648.62,1083.9299999999998,17.900000000000002,2750.45
  / Andhra Pradesh,10.19,24.41,0.0,34.6,225.01,482.64,0.0,707.65
 / Telangana,0.85,19.88,0.0,20.73,11.69,413.87,0.0,425.56
 / Karnataka,14.04,41.79,9.71,65.53999999999999,241.24,851.3,366.27716627181826,1501.9
 / Kerala,0.06,0.75,0.0,0.81,3.13,15.7,0.0,18.83
  / Tamil Nadu,3.74,21.9,0.0,25.64,208.58,421.0,0.0,629.58
  / Southern Region,28.879999999999995,108.79,9.71,147.38,689.65,2186.1400000000003,366.27716627181826,3285.15
 / Bihar,0.0,0.0,0.57,0.57,0.0,0.0,12.34,12.34
/ Odisha,0.0,0.0,1.66,1.66,0.0,0.0,37.92,37.92
  / West Bengal,0.0,0.0,2.64,2.64,0.0,0.0,55.24,55.24
 / Eastern Region,0.0,0.0,4.87,4.87,0.0,0.0,105.5,105.5
 / Assam,0.0,0.5,0.0,0.5,0.0,8.15,0.0,8.15
 / Tripura ,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26
-   / North-Eastern Region,0.0,0.5,0.0,0.5,0.0,8.41,0.0,8.41
   / All India,138.16,178.86251072912162,20.664966039833857,322.44788727246555,2570.6922662519737,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.6,1.6,0.0,0.0,27.18,27.18
 / Haryana,0.0,0.94,2.47,3.41,0.0,15.4,36.38,51.78
  / Himachal Pradesh,0.0,0.15,2.48,2.63,0.0,2.1899999999999995,37.91,40.1
 / Punjab,0.0,4.44,3.14,7.58,0.0,81.92999999999999,32.800000000000004,114.73
 / Rajasthan,29.24,133.39000000000004,0.48,163.11000000000004,361.27,2217.2,10.660000000000002,2589.13
  / Uttar Pradesh,0.0,14.37,0.0,14.37,0.0,235.73,12.0,247.73
 / Uttarakhand,0.0,0.59,0.19,0.78,0.0,10.15,6.620000000000001,16.77
  / Northern Region ,29.24,153.88000000000005,10.36,193.48000000000005,361.27,2562.6,163.55,3087.42
 / Chhattisgarh,0.0,2.38,1.1,3.48,0.0,52.260000000000005,12.900000000000002,65.16000000000001
 / Gujarat,55.14,46.24,0.0,101.38,1067.908,797.0000000000001,4.8,1869.708
  / Madhya Pradesh,18.9,15.59,1.7,36.19,199.1,268.15,24.6,491.85
 / Maharashtra,14.6,15.96,0.0,30.56,221.60000000000005,293.80999999999995,0.0,515.41
  / Western Region,88.63999999999999,80.17000000000002,2.8,171.61,1488.608,1411.22,42.3,2942.128
  / Andhra Pradesh,15.24,25.219999999999995,0.0,40.46,204.37,398.4,0.0,602.77
 / Telangana,0.56,18.33,0.0,18.89,9.49,359.264532,0.0,368.754532
 / Karnataka,15.64,46.04999999999999,9.01,70.69999999999999,253.08,815.5445229999999,152.39,1221.0145229999998
 / Kerala,0.12,1.52,0.0,1.64,2.130000000000001,25.194523,0.0,27.324523
  / Tamil Nadu,9.65,41.89,0.0,51.54,178.89,670.59,0.0,849.48
 / Puducherry,0.0,0.07,0.0,0.07,0.0,1.2000000000000004,0.0,1.2000000000000004
  / Southern Region,41.21,133.07999999999998,9.01,183.29999999999995,647.9599999999999,2270.1935779999994,152.39,3070.543578
 / Bihar,0.0,0.82,0.0,0.82,0.0,14.499999999999996,1.44,15.939999999999996
/ Odisha,0.0,1.42,0.0,1.42,0.0,36.75,18.36,55.11
 / Eastern Region,0.0,2.24,0.0,2.24,0.0,64.45,29.3,93.75
 / Assam,0.0,0.94,0.0,0.94,0.0,16.080000000000002,0.0,16.080000000000002
 / Mizoram ,0.0,0.13,0.0,0.13,0.0,2.52423,0.0,2.52423
 / Tripura ,0.0,0.02,0.0,0.02,0.0,0.2445319999999999,0.0,0.2445319999999999
-   / North-Eastern Region,0.0,1.09,0.0,1.09,0.0,18.848762,0.0,18.848762
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,2497.838,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,0.63,0.63,0.0,0.0,27.55999999999999,27.55999999999999
 / Haryana,0.0,0.9,0.84,1.74,0.0,17.399999999999995,16.3,33.7
  / Himachal Pradesh,0.0,0.0,5.3,5.3,0.0,2.52,111.64,114.15999999999998
 / Punjab,0.0,4.57,1.53,6.1000000000000005,0.0,90.62000000000003,33.580000000000005,124.20000000000005
 / Rajasthan,7.789999999999999,103.75,0.16,111.7,485.82,2143.74,9.27,2638.83
  / Uttar Pradesh,0.0,15.44,0.0,15.44,0.0,292.07,0.0,292.07
 / Uttarakhand,0.0,0.71,0.0,0.71,0.0,11.590000000000003,0.0,11.590000000000003
  / Northern Region ,7.789999999999999,125.37,8.459999999999999,141.62,485.82,2557.94,198.35,3242.11
 / Chhattisgarh,0.0,1.44,0.5,1.94,0.0,31.54999999999999,15.800000000000004,47.35
 / Gujarat,31.32999999999999,30.87,0.1,62.29999999999999,751.34,633.22,1.8000000000000005,1386.36
  / Madhya Pradesh,4.3,12.78,1.0,18.08,174.60000000000002,250.26,19.40000000000001,444.26
 / Maharashtra,4.7,14.65,0.0,19.35,153.49999999999997,323.81,0.0,477.31
  / Western Region,40.32999999999999,59.74,1.6,101.67,1079.44,1238.84,37.000000000000014,2355.28
  / Andhra Pradesh,8.15,20.44,0.0,28.59,234.26,429.82,0.0,664.0799999999999
 / Telangana,0.6,19.84,0.0,20.44,7.98,400.32,0.0,408.3
 / Karnataka,12.72,43.53,6.65,62.89999999999999,269.9800000000001,826.6799999999997,152.76000000000002,1249.4199999999998
 / Kerala,0.03,1.27,0.0,1.3,4.979999999999999,25.16,0.0,30.14
  / Tamil Nadu,3.96,29.17,0.0,33.13,535.3499999999999,578.8599999999999,0.0,1114.2099999999998
 / Puducherry,0.0,0.0,0.0,0.0,0.0,1.6800000000000006,0.0,1.6800000000000006
  / Southern Region,25.46,114.25,6.65,146.36,1052.55,2262.5199999999995,152.76000000000002,3467.8299999999995
 / Bihar,0.0,0.82,0.0,0.82,0.0,12.910000000000002,0.0,12.910000000000002
/ Odisha,0.0,1.96,0.0,1.96,0.0,38.14,0.0,38.14
 / Eastern Region,0.0,2.78,0.0,2.78,0.0,64.25,0.0,64.25
 / Assam,0.0,1.08,0.0,1.08,0.0,16.71,0.0,16.71
 / Meghalaya ,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14
 / Mizoram ,0.0,0.14,0.0,0.14,0.0,1.98,0.0,1.98
 / Tripura ,0.0,0.02,0.0,0.02,0.0,0.3,0.0,0.3
-   / North-Eastern Region,0.0,1.2400000000000002,0.0,1.2400000000000002,0.0,19.130000000000003,0.0,19.130000000000003
   / All India,73.57999999999998,178.86251072912162,16.71,322.44788727246555,2570.6922662519737,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.19,1.19,0.0,0.0,1.19,1.19
 / Haryana,0.0,0.65,1.24,1.89,0.0,0.65,1.24,1.89
  / Himachal Pradesh,0.0,0.15,11.0,11.15,0.0,0.15,11.0,11.15
 / Punjab,0.0,5.34,3.14,8.48,0.0,5.34,3.14,8.48
 / Rajasthan,43.10000000000001,161.00999999999996,0.17,204.28,43.10000000000001,161.00999999999996,0.17,204.28
  / Uttar Pradesh,0.0,12.85,0.0,12.85,0.0,12.85,0.0,12.85
 / Uttarakhand,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6
  / Northern Region ,43.10000000000001,178.86251072912162,16.740000000000002,240.44,43.10000000000001,180.6,16.740000000000002,240.44
 / Chhattisgarh,0.0,3.59,0.7,4.29,0.0,3.59,0.7,4.29
 / Gujarat,149.62939013068092,52.44000000000001,0.0,207.22000000000003,154.78,52.44000000000001,0.0,207.22000000000003
  / Madhya Pradesh,20.1,19.11,1.4,40.61,20.1,19.11,1.4,40.61
 / Maharashtra,26.7,17.16,0.0,43.86,26.7,17.16,0.0,43.86
  / Western Region,149.62939013068092,92.3,2.1,295.98,201.58,92.3,2.1,295.98
  / Andhra Pradesh,27.91,21.34,0.0,49.25,27.91,21.34,0.0,49.25
 / Telangana,0.57,17.99,0.0,18.56,0.57,17.99,0.0,18.56
 / Karnataka,36.47,44.63,4.94,86.03999999999999,36.47,44.63,4.94,86.03999999999999
 / Kerala,0.54,0.92,0.0,1.46,0.54,0.92,0.0,1.46
  / Tamil Nadu,60.77,35.970000000000006,0.0,96.74,60.77,35.970000000000006,0.0,96.74
 / Puducherry,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06
  / Southern Region,126.26,120.91,4.94,252.11,126.26,120.91,4.94,252.11
 / Bihar,0.0,0.95,0.0,0.95,0.0,0.95,0.0,0.95
/ Odisha,0.0,2.63,0.0,2.63,0.0,2.63,0.0,2.63
  / West Bengal,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04
 / Eastern Region,0.0,3.62,0.0,3.62,0.0,3.62,0.0,3.62
 / Assam,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89
 / Mizoram ,0.0,0.13,0.0,0.13,0.0,0.13,0.0,0.13
 / Tripura ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-   / North-Eastern Region,0.0,1.02,0.0,1.02,0.0,1.02,0.0,1.02
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,370.94,398.44999999999993,23.78,793.17
 / Delhi,0.0,0.0,0.87,0.87,0.0,0.0,20.02,20.02
 / Haryana,0.0,0.82,0.86,1.68,0.0,23.85,30.86,54.71
  / Himachal Pradesh,0.0,0.0,6.7,6.7,0.0,0.48,214.61,215.09
 / Punjab,0.0,4.15,2.78,6.93,0.0,91.48,98.01,189.49
 / Rajasthan,63.04,97.54,0.34,160.92000000000002,909.43,2477.27,12.7,3399.4
  / Uttar Pradesh,0.0,9.53,0.0,9.53,0.0,259.11,0.0,259.11
 / Uttarakhand,0.0,0.67,0.0,0.67,0.0,16.85,3.52,20.37
  / Northern Region ,63.04,112.71,11.55,187.3,909.43,2869.04,366.27716627181826,4158.19
 / Chhattisgarh,0.0,1.2,0.0,1.2,0.0,22.3,0.0,22.3
 / Gujarat,144.59,33.21,0.1,177.9,2370.83,828.68,1.4,3200.91
  / Madhya Pradesh,35.6,13.82,0.5,49.92,578.7,360.96,15.3,954.96
 / Maharashtra,43.2,11.0,0.0,54.2,862.3,248.5,0.0,1110.8
  / Western Region,149.62939013068092,59.23,0.6,283.22,2570.6922662519737,1460.44,16.7,5288.97
  / Andhra Pradesh,39.46,25.84,0.0,65.3,803.62,558.1,0.0,1361.72
 / Telangana,1.27,21.28,0.0,22.55,20.46,525.41,0.0,545.87
 / Karnataka,42.37,47.18,20.664966039833857,128.70999999999998,855.1800000000001,972.73,366.27716627181826,2304.91
 / Kerala,0.59,1.02,0.0,1.61,12.19,16.28,0.0,28.47
  / Tamil Nadu,80.30000000000001,24.2,0.0,104.5,1774.67,537.4,0.0,2312.07
 / Puducherry,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2
  / Southern Region,149.62939013068092,119.52,20.664966039833857,322.44788727246555,2570.6922662519737,2611.12,366.27716627181826,5748.910909279285
 / Bihar,0.0,0.0,0.62,0.62,0.0,0.0,17.15,17.15
/ Odisha,0.0,0.0,2.06,2.06,0.0,0.0,49.59,49.59
  / West Bengal,0.0,0.0,2.64,2.64,0.0,0.0,71.28,71.28
 / Eastern Region,0.0,0.0,5.32,5.32,0.0,0.0,139.59,139.59
 / Assam,0.0,0.35,0.0,0.35,0.0,13.92,0.0,13.92
 / Tripura ,0.0,0.02,0.0,0.02,0.0,1.45,0.0,1.45
-   / North-Eastern Region,0.0,0.37,0.0,0.37,0.0,15.37,0.0,15.37
 / Delhi,0.0,0.0,1.73,1.73,0.0,0.0,29.92,29.92
 / Haryana,0.0,0.94,1.75,2.69,0.0,19.27,39.94,59.21
  / Himachal Pradesh,0.0,0.0,7.41,7.41,0.0,0.84,123.48,124.32
 / Punjab,0.0,3.27,3.03,6.3,0.0,74.63,60.31,134.94
 / Rajasthan,21.38,116.27,0.32,137.97,483.14,2329.88,10.04,2823.06
  / Uttar Pradesh,0.0,11.75,0.0,11.75,0.0,256.86,0.0,256.86
 / Uttarakhand,0.0,0.69,0.49,1.18,0.0,14.72,17.18,31.9
  / Northern Region ,21.38,132.92000000000002,14.73,169.03,483.14,2696.2,280.87,3460.21
 / Chhattisgarh,0.0,1.2,0.0,1.2,0.0,30.0,0.0,30.0
 / Gujarat,83.81,34.57,0.0,118.38,1092.1799999999998,672.21,1.8,1766.1899999999998
  / Madhya Pradesh,19.4,13.61,1.6,34.61,237.8,275.09,28.1,540.99
 / Maharashtra,13.6,14.5,0.0,28.1,413.4,286.2,1.6,701.1999999999999
  / Western Region,116.81,63.88,1.6,182.29,1743.3799999999997,1263.5,31.500000000000004,3038.38
  / Andhra Pradesh,10.13,25.02,0.0,35.15,237.88,509.33,0.0,747.21
 / Telangana,0.59,19.9,0.0,20.49,12.34,421.25,0.0,433.59
 / Karnataka,16.02,44.29,9.66,69.97,250.92,912.67,192.86,1356.4499999999998
 / Kerala,0.43,1.49,0.0,1.92,2.91,30.55,0.0,33.46
  / Tamil Nadu,33.36,31.1,0.0,64.46000000000001,260.02,627.3,0.0,887.3199999999999
  / Southern Region,60.53,121.84000000000002,9.66,192.03,764.0699999999999,2501.93,192.86,3458.86
 / Bihar,0.0,0.76,0.0,0.76,0.0,16.92,0.0,16.92
/ Odisha,0.0,1.86,0.0,1.86,0.0,40.94,0.0,40.94
 / Eastern Region,0.0,2.62,0.0,2.62,0.0,57.86,21.08,78.94
 / Assam,0.0,0.94,0.0,0.94,0.0,16.89,0.0,16.89
 / Mizoram ,0.0,0.12,0.0,0.12,0.0,2.16,0.0,2.16
